"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","product.metafields.color_flex.base_url","product.metafields.color_flex.collection","product.metafields.color_flex.pattern","product.metafields.color_flex.layer_count","product.metafields.color_flex.layer_labels","product.metafields.color_flex.pattern_size","product.metafields.color_flex.tiling_type","product.metafields.color_flex.designer_colors","product.metafields.color_flex.pattern_number","product.metafields.color_flex.collection_sequence","product.metafields.color_flex.pattern_sequence","product.metafields.color_flex.pattern_variant","product.metafields.color_flex.collection_description"
"abundance-birdcage-on-black","Birdcage On Black","<p>Birdcage On Black pattern from our Abundance collection. Pattern #01-01-101A. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-01-101A-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/birdcage-on-black.jpg?v=1772126716","1","Birdcage On Black pattern thumbnail","Birdcage On Black - Abundance Collection | ColorFlex Wallpaper","Birdcage On Black pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","birdcage-on-black","0","","24x36","half-drop","","01-01-101A","01","101","A",""
"silk-road-kathmandu","Kathmandu","<p>Kathmandu pattern from our Silk Road collection. Pattern #01-15-103. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-15-103-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/kathmandu.jpg?v=1774378429","1","Kathmandu pattern thumbnail","Kathmandu - Silk Road Collection | ColorFlex Wallpaper","Kathmandu pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","kathmandu","6","Center Leaves,Center,Heart Leaves,Small Leaves,Stalk,Stems","24x24","straight","SW6990 CAVIAR,SW7729 EDAMAME,SW0043 PERISTYLE BRASS,SW6394 SEQUIN,SW7726 LEMON VERBENA,SW0033 REMBRANDT RUBY,SW0043 PERISTYLE BRASS","01-15-103","15","103","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
"silk-road-kathmandu","Kathmandu","<p>Kathmandu pattern from our Silk Road collection. Pattern #01-15-103. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-15-103-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/kathmandu.jpg?v=1774378429","","","Kathmandu - Silk Road Collection | ColorFlex Wallpaper","Kathmandu pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","kathmandu","6","Center Leaves,Center,Heart Leaves,Small Leaves,Stalk,Stems","24x24","straight","SW6990 CAVIAR,SW7729 EDAMAME,SW0043 PERISTYLE BRASS,SW6394 SEQUIN,SW7726 LEMON VERBENA,SW0033 REMBRANDT RUBY,SW0043 PERISTYLE BRASS","01-15-103","15","103","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
"silk-road-kathmandu","Kathmandu","<p>Kathmandu pattern from our Silk Road collection. Pattern #01-15-103. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-15-103-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/kathmandu.jpg?v=1774378429","","","Kathmandu - Silk Road Collection | ColorFlex Wallpaper","Kathmandu pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","kathmandu","6","Center Leaves,Center,Heart Leaves,Small Leaves,Stalk,Stems","24x24","straight","SW6990 CAVIAR,SW7729 EDAMAME,SW0043 PERISTYLE BRASS,SW6394 SEQUIN,SW7726 LEMON VERBENA,SW0033 REMBRANDT RUBY,SW0043 PERISTYLE BRASS","01-15-103","15","103","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
"silk-road-izmir","Izmir","<p>Izmir pattern from our Silk Road collection. Pattern #01-15-104. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-15-104-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/izmir.jpg?v=1774382894","1","Izmir pattern thumbnail","Izmir - Silk Road Collection | ColorFlex Wallpaper","Izmir pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","izmir","6","Berries,Flowers,Fruit,Leaves,Lower Medalian,Top Medalian","24x32","straight","SW6990 CAVIAR,SW0033 REMBRANDT RUBY,SW0034 ROYCROFT ROSE,SW6394 SEQUIN,SW7726 LEMON VERBENA,SW6214 UNDERSEAS,SW0043 PERISTYLE BRASS","01-15-104","15","104","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
"silk-road-izmir","Izmir","<p>Izmir pattern from our Silk Road collection. Pattern #01-15-104. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-15-104-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/izmir.jpg?v=1774382894","","","Izmir - Silk Road Collection | ColorFlex Wallpaper","Izmir pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","izmir","6","Berries,Flowers,Fruit,Leaves,Lower Medalian,Top Medalian","24x32","straight","SW6990 CAVIAR,SW0033 REMBRANDT RUBY,SW0034 ROYCROFT ROSE,SW6394 SEQUIN,SW7726 LEMON VERBENA,SW6214 UNDERSEAS,SW0043 PERISTYLE BRASS","01-15-104","15","104","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
"silk-road-izmir","Izmir","<p>Izmir pattern from our Silk Road collection. Pattern #01-15-104. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-15-104-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/izmir.jpg?v=1774382894","","","Izmir - Silk Road Collection | ColorFlex Wallpaper","Izmir pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","izmir","6","Berries,Flowers,Fruit,Leaves,Lower Medalian,Top Medalian","24x32","straight","SW6990 CAVIAR,SW0033 REMBRANDT RUBY,SW0034 ROYCROFT ROSE,SW6394 SEQUIN,SW7726 LEMON VERBENA,SW6214 UNDERSEAS,SW0043 PERISTYLE BRASS","01-15-104","15","104","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
"silk-road-byzantine","Byzantine","<p>Byzantine pattern from our Silk Road collection. Pattern #01-15-105. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-15-105-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/byzantine.jpg?v=1774378432","1","Byzantine pattern thumbnail","Byzantine - Silk Road Collection | ColorFlex Wallpaper","Byzantine pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","byzantine","5","Centers,Flame Flower,Hanging Leaves,Large Leaves,Outter Petals","24x24","straight","SW6990 CAVIAR,SW0033 REMBRANDT RUBY,SW6394 SEQUIN,SW0043 PERISTYLE BRASS,SW7726 LEMON VERBENA,SW0043 PERISTYLE BRASS","01-15-105","15","105","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
"silk-road-byzantine","Byzantine","<p>Byzantine pattern from our Silk Road collection. Pattern #01-15-105. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-15-105-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/byzantine.jpg?v=1774378432","","","Byzantine - Silk Road Collection | ColorFlex Wallpaper","Byzantine pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","byzantine","5","Centers,Flame Flower,Hanging Leaves,Large Leaves,Outter Petals","24x24","straight","SW6990 CAVIAR,SW0033 REMBRANDT RUBY,SW6394 SEQUIN,SW0043 PERISTYLE BRASS,SW7726 LEMON VERBENA,SW0043 PERISTYLE BRASS","01-15-105","15","105","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
"silk-road-byzantine","Byzantine","<p>Byzantine pattern from our Silk Road collection. Pattern #01-15-105. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-15-105-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/byzantine.jpg?v=1774378432","","","Byzantine - Silk Road Collection | ColorFlex Wallpaper","Byzantine pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","byzantine","5","Centers,Flame Flower,Hanging Leaves,Large Leaves,Outter Petals","24x24","straight","SW6990 CAVIAR,SW0033 REMBRANDT RUBY,SW6394 SEQUIN,SW0043 PERISTYLE BRASS,SW7726 LEMON VERBENA,SW0043 PERISTYLE BRASS","01-15-105","15","105","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
"silk-road-multan","Multan","<p>Multan pattern from our Silk Road collection. Pattern #01-15-106. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-15-106-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/multan.jpg?v=1774378433","1","Multan pattern thumbnail","Multan - Silk Road Collection | ColorFlex Wallpaper","Multan pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","multan","4","Flowers,Large Leaves,Small Buds,Small Leaves","24x24","straight","SW63990 CAVIAR,SW0043 PERISTYLE BRASS,SW7726 LEMON VERBENA,SW6394 SEQUIN,SW7729 EDAMAME","01-15-106","15","106","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
"silk-road-multan","Multan","<p>Multan pattern from our Silk Road collection. Pattern #01-15-106. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-15-106-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/multan.jpg?v=1774378433","","","Multan - Silk Road Collection | ColorFlex Wallpaper","Multan pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","multan","4","Flowers,Large Leaves,Small Buds,Small Leaves","24x24","straight","SW63990 CAVIAR,SW0043 PERISTYLE BRASS,SW7726 LEMON VERBENA,SW6394 SEQUIN,SW7729 EDAMAME","01-15-106","15","106","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
